RegionNombre,Semana,PM25_Mediana_Semanal
Región de La Araucanía,2023-04-04,30.333333333333336
Región de La Araucanía,2023-04-11,21.041666666666668
Región de La Araucanía,2023-04-18,21.979166666666664
Región de La Araucanía,2023-04-25,26.942105263157895
Región de La Araucanía,2023-05-02,30.89583333333333
Región de La Araucanía,2023-05-09,51.04166666666666
Región de La Araucanía,2023-05-16,35.516447368421055
Región de La Araucanía,2023-05-23,28.625
Región de La Araucanía,2023-05-30,55.5625
Región de La Araucanía,2023-06-06,41.04166666666667
Región de La Araucanía,2023-06-13,142.1304347826087
Región de La Araucanía,2023-06-20,32.25
Región de La Araucanía,2023-06-27,46.513888888888886
Región de La Araucanía,2023-07-04,50.29166666666667
Región de La Araucanía,2023-07-11,91.44655797101449
Región de La Araucanía,2023-07-18,39.60416666666667
Región de La Araucanía,2023-07-25,48.85416666666667
Región de La Araucanía,2023-08-01,63.3125
Región de La Araucanía,2023-08-08,62.54166666666667
Región de La Araucanía,2023-08-15,33.041666666666664
Región de La Araucanía,2023-08-22,52.08333269755046
Región de La Araucanía,2023-08-29,42.25
Región de La Araucanía,2023-09-05,28.541666666666664
Región de La Araucanía,2023-09-12,29.708333333333336
Región de La Araucanía,2023-09-19,29.604166666666664
Región de La Araucanía,2023-09-26,27.374999999999996
Región de La Araucanía,2023-10-03,25.416666984558105
Región de La Araucanía,2023-10-10,19.041666984558105
Región de La Araucanía,2023-10-17,16.54166603088379
Región de La Araucanía,2023-10-31,19.291666666666664
Región de La Araucanía,2023-11-07,16.770833333333332
Región de La Araucanía,2023-11-14,16.916666666666664
Región de La Araucanía,2023-11-21,13.729166666666668
Región de La Araucanía,2023-11-28,12.8125
Región de La Araucanía,2023-12-05,12.625
Región de La Araucanía,2023-12-12,12.916666666666668
Región de La Araucanía,2023-12-19,13.416666666666668
Región de La Araucanía,2023-12-26,13.125
Región de La Araucanía,2024-01-02,12.104166666666668
Región de La Araucanía,2024-01-09,12.3125
Región de La Araucanía,2024-01-16,13.729166666666668
Región de La Araucanía,2024-01-23,13.479166666666666
Región de La Araucanía,2024-01-30,13.9375
Región de La Araucanía,2024-02-06,13.9375
Región de La Araucanía,2024-02-13,15.738636363636363
Región de La Araucanía,2024-02-20,13.625
Región de La Araucanía,2024-02-27,12.791666666666666
Región de La Araucanía,2024-03-05,14.541666666666668
Región de La Araucanía,2024-03-12,16.8125
Región de La Araucanía,2024-03-19,22.5625
Región de La Araucanía,2024-03-26,17.145833333333336
Región de La Araucanía,2024-04-02,30.830357142857142
Región de La Araucanía,2024-04-09,36.833333333333336
Región de La Araucanía,2024-04-16,31.604166666666668
Región de La Araucanía,2024-04-23,27.854166666666668
Región de La Araucanía,2024-04-30,31.020833333333332
Región de La Araucanía,2024-05-07,46.770833333333336
Región de La Araucanía,2024-05-14,92.95833333333334
Región de La Araucanía,2024-05-21,63.12499999999999
Región de La Araucanía,2024-05-28,44.35416666666667
Región de La Araucanía,2024-06-04,24.95833333333333
Región de La Araucanía,2024-06-11,19.954545454545453
Región de La Araucanía,2024-06-18,26.041666666666664
Región de La Araucanía,2024-06-25,56.5625
Región de La Araucanía,2024-07-02,57.16666666666667
Región de La Araucanía,2024-07-09,95.9375
Región de La Araucanía,2024-07-16,54.9375
Región de La Araucanía,2024-07-23,54.10416666666666
Región de La Araucanía,2024-07-30,30.8
Región de La Araucanía,2024-08-06,52.8125
Región de La Araucanía,2024-08-13,53.5625
Región de La Araucanía,2024-08-20,42.91666666666667
Región de La Araucanía,2024-08-27,46.895833333333336
Región de La Araucanía,2024-09-03,37.10416666666667
Región de La Araucanía,2024-09-10,32.08333333333333
Región de La Araucanía,2024-09-17,23.083333333333336
Región de La Araucanía,2024-09-24,27.666666666666668
Región de La Araucanía,2024-10-01,23.729166666666664
Región de La Araucanía,2024-10-08,21.208333333333336
Región de La Araucanía,2024-10-15,19.70833333333333
Región de La Araucanía,2024-10-22,18.729166666666664
Región de La Araucanía,2024-10-29,19.416666666666668
Región de La Araucanía,2024-11-05,19.229166666666664
Región de La Araucanía,2024-11-12,17.666666666666664
Región de La Araucanía,2024-11-19,17.041666666666668
Región de La Araucanía,2024-11-26,15.916666666666666
Región de La Araucanía,2024-12-03,15.833333333333332
Región de La Araucanía,2024-12-10,15.916666666666668
Región de La Araucanía,2024-12-17,14.895833333333332
Región de La Araucanía,2024-12-24,17.104166666666664
Región de La Araucanía,2024-12-31,15.083333333333332
Región de La Araucanía,2025-01-07,14.979166666666668
Región de La Araucanía,2025-01-14,15.395833333333332
Región de La Araucanía,2025-01-21,15.604166666666666
Región de La Araucanía,2025-01-28,16.083333333333332
Región de La Araucanía,2025-02-04,16.4375
Región de La Araucanía,2025-02-11,15.979166666666668
Región de La Araucanía,2025-02-18,16.916666666666664
Región de La Araucanía,2025-02-25,15.791666666666666
Región de La Araucanía,2025-03-04,16.625
Región de La Araucanía,2025-03-11,18.958333333333336
Región de La Araucanía,2025-03-18,16.395833333333336
Región de La Araucanía,2025-03-25,19.0625
Región de La Araucanía,2025-04-01,24.854166666666664
Región de La Araucanía,2025-04-08,30.875
Región de La Araucanía,2025-04-15,36.0
Región de La Araucanía,2025-04-22,20.08333333333333
Región de La Araucanía,2025-04-29,36.41666666666666
Región de La Araucanía,2025-05-06,34.66666666666667
Región de La Araucanía,2025-05-13,40.083333333333336
Región de La Araucanía,2025-05-20,53.10416666666667
Región de La Araucanía,2025-05-27,76.45833333333334
Región de La Araucanía,2025-06-03,61.83333333333333
Región de La Araucanía,2025-06-10,31.0625
Región de La Araucanía,2025-06-17,52.44166666666666
Región de La Araucanía,2025-06-24,46.895833333333336
Región de La Araucanía,2025-07-01,126.2840909090909
Región de La Araucanía,2025-07-08,34.3125
Región de La Araucanía,2025-07-15,80.91666666666669
Región de La Araucanía,2025-07-22,35.395833333333336
Región de La Araucanía,2025-07-29,18.625
Región de La Araucanía,2025-08-05,39.4375
Región de La Araucanía,2025-08-12,38.520833333333336
Región de La Araucanía,2025-08-19,20.0625
Región de La Araucanía,2025-08-26,26.458333333333336
Región de La Araucanía,2025-09-02,24.456521739130434
Región de La Araucanía,2025-09-09,22.6875
Región de La Araucanía,2025-09-16,19.208333333333336
Región de La Araucanía,2025-09-23,19.02083333333333
Región de La Araucanía,2025-09-30,19.6875
Región de La Araucanía,2025-10-07,13.458333333333334
Región de La Araucanía,2025-10-14,15.666666666666668
Región de La Araucanía,2025-10-21,15.425595238095237
Región de La Araucanía,2025-10-28,13.375
Región de La Araucanía,2025-11-04,14.458333333333332
Región de La Araucanía,2025-11-11,11.75
Región de La Araucanía,2025-11-18,12.75
Región de La Araucanía,2025-11-25,11.770833333333332
Región de La Araucanía,2025-12-02,11.854166666666668
Región de La Araucanía,2025-12-09,11.520833333333334
Región de La Araucanía,2025-12-16,11.708333333333332
Región de La Araucanía,2025-12-23,11.291666666666666
Región de La Araucanía,2025-12-30,11.083333333333332
Región de Los Lagos,2020-12-29,4.91304349899292
Región de Los Lagos,2021-01-05,5.666666507720947
Región de Los Lagos,2021-01-12,6.424999952316284
Región de Los Lagos,2021-01-19,4.284722208976746
Región de Los Lagos,2021-01-26,5.859848499298096
Región de Los Lagos,2021-02-02,7.547619104385376
Región de Los Lagos,2021-02-09,6.64090895652771
Región de Los Lagos,2021-02-16,6.82608699798584
Región de Los Lagos,2021-02-23,4.6594202518463135
Región de Los Lagos,2021-03-02,7.068181753158569
Región de Los Lagos,2021-03-09,8.56818151473999
Región de Los Lagos,2021-03-16,11.727272510528564
Región de Los Lagos,2021-03-23,11.740118980407717
Región de Los Lagos,2021-03-30,13.706730842590332
Región de Los Lagos,2021-04-06,13.46969699859619
Región de Los Lagos,2021-04-13,30.762744903564453
Región de Los Lagos,2021-04-20,36.85714340209961
Región de Los Lagos,2021-04-27,17.5
Región de Los Lagos,2021-05-04,45.4761905670166
Región de Los Lagos,2021-05-11,94.21590805053711
Región de Los Lagos,2021-05-18,25.850000381469727
Región de Los Lagos,2021-05-25,24.333333015441895
Región de Los Lagos,2021-06-01,37.75
Región de Los Lagos,2021-06-08,21.875
Región de Los Lagos,2021-06-15,99.8000030517578
Región de Los Lagos,2021-06-22,35.33333396911621
Región de Los Lagos,2021-06-29,27.333333015441895
Región de Los Lagos,2021-07-06,31.366665840148926
Región de Los Lagos,2021-07-13,63.3125
Región de Los Lagos,2021-07-20,39.19097137451172
Región de Los Lagos,2021-08-03,21.0
Región de Los Lagos,2021-08-10,27.50416660308838
Región de Los Lagos,2021-08-17,17.6875
Región de Los Lagos,2021-12-14,14.370832920074463
Región de Los Lagos,2021-12-21,13.333333015441896
Región de Los Lagos,2021-12-28,13.916666507720947
Región de Los Lagos,2022-01-04,12.5
Región de Los Lagos,2022-01-11,13.166666507720947
Región de Los Lagos,2022-01-18,13.0
Región de Los Lagos,2022-01-25,14.023809432983398
Región de Los Lagos,2022-02-01,12.583333492279053
Región de Los Lagos,2022-02-08,12.604166984558104
Región de Los Lagos,2022-02-15,14.0
Región de Los Lagos,2022-02-22,15.482142925262451
Región de Los Lagos,2022-03-01,17.9375
Región de Los Lagos,2022-03-08,17.583333015441895
Región de Los Lagos,2022-03-15,22.60416603088379
Región de Los Lagos,2022-03-22,25.458333015441895
Región de Los Lagos,2022-03-29,27.89583396911621
Región de Los Lagos,2022-04-05,29.45833396911621
Región de Los Lagos,2022-04-12,43.52083206176758
Región de Los Lagos,2022-04-19,24.625
Región de Los Lagos,2022-04-26,79.83333206176758
Región de Los Lagos,2022-05-03,36.4375
Región de Los Lagos,2022-05-10,50.5625
Región de Los Lagos,2022-05-17,33.375000953674316
Región de Los Lagos,2022-05-24,69.4958324432373
Región de Los Lagos,2022-05-31,71.5
Región de Los Lagos,2022-06-07,107.45833206176758
Región de Los Lagos,2022-06-14,52.79166793823242
Región de Los Lagos,2022-06-21,103.52083206176758
Región de Los Lagos,2022-06-28,37.91666603088379
Región de Los Lagos,2022-07-05,29.645833015441895
Región de Los Lagos,2022-07-12,94.08333206176758
Región de Los Lagos,2022-07-19,48.95833396911621
Región de Los Lagos,2022-07-26,103.52083206176758
Región de Los Lagos,2022-08-02,73.52083587646484
Región de Los Lagos,2022-08-09,36.91666603088379
Región de Los Lagos,2022-08-16,55.95833206176758
Región de Los Lagos,2022-08-23,70.0
Región de Los Lagos,2022-08-30,89.35416412353516
Región de Los Lagos,2022-09-06,35.45833396911621
Región de Los Lagos,2022-09-13,35.208333015441895
Región de Los Lagos,2022-09-20,36.29166603088379
Región de Los Lagos,2022-09-27,29.270833015441895
Región de Los Lagos,2022-10-04,23.25
Región de Los Lagos,2022-10-11,26.27083396911621
Región de Los Lagos,2022-10-18,20.354166984558105
Región de Los Lagos,2022-10-25,24.75
Región de Los Lagos,2022-11-01,19.375
Región de Los Lagos,2022-11-08,18.604166984558105
Región de Los Lagos,2022-11-15,18.333333015441895
Región de Los Lagos,2022-11-22,15.1875
Región de Los Lagos,2022-11-29,16.958333015441895
Región de Los Lagos,2022-12-06,15.75
Región de Los Lagos,2022-12-13,14.520833492279053
Región de Los Lagos,2022-12-20,14.0
Región de Los Lagos,2022-12-27,14.5
Región de Los Lagos,2023-01-03,12.708333174387615
Región de Los Lagos,2023-01-10,12.166666666666668
Región de Los Lagos,2023-01-17,12.833333333333332
Región de Los Lagos,2023-01-24,12.6875
Región de Los Lagos,2023-01-31,12.595238095238095
Región de Los Lagos,2023-02-07,21.166666666666668
Región de Los Lagos,2023-02-14,17.25892857142857
Región de Los Lagos,2023-03-14,20.804487179487182
Región de Los Lagos,2023-03-21,20.261904761904766
Región de Los Lagos,2023-03-28,37.625
Región de Los Lagos,2023-04-04,56.395833333333336
Región de Los Lagos,2023-04-11,28.3125
Región de Los Lagos,2023-04-18,30.166666666666664
Región de Los Lagos,2023-04-25,26.950657894736842
Región de Los Lagos,2023-05-02,49.34436274509804
Región de Los Lagos,2023-05-09,34.125
Región de Los Lagos,2023-05-16,41.083333333333336
Región de Los Lagos,2023-05-23,53.0625
Región de Los Lagos,2023-05-30,34.20833333333333
Región de Los Lagos,2023-06-06,49.5625
Región de Los Lagos,2023-06-13,49.47058823529412
Región de Los Lagos,2023-06-20,33.25
Región de Los Lagos,2023-06-27,37.895833333333336
Región de Los Lagos,2023-07-04,43.85416666666666
Región de Los Lagos,2023-07-11,88.39583333333334
Región de Los Lagos,2023-07-18,53.20833333333333
Región de Los Lagos,2023-07-25,31.625
Región de Los Lagos,2023-08-01,55.60416666666667
Región de Los Lagos,2023-08-08,36.958333333333336
Región de Los Lagos,2023-08-15,34.458333333333336
Región de Los Lagos,2023-08-22,61.479166666666664
Región de Los Lagos,2023-08-29,60.583333333333336
Región de Los Lagos,2023-09-05,31.104166666666664
Región de Los Lagos,2023-09-12,37.208333333333336
Región de Los Lagos,2023-09-19,44.08333333333333
Región de Los Lagos,2023-09-26,26.479166666666664
Región de Los Lagos,2023-10-03,30.750000317891438
Región de Los Lagos,2023-10-10,20.625
Región de Los Lagos,2023-10-17,15.428571701049805
Región de Los Lagos,2023-10-24,507.4166666666667
Región de Los Lagos,2023-10-31,20.727272727272727
Región de Los Lagos,2023-11-07,22.145833333333336
Región de Los Lagos,2023-11-14,21.041666666666664
Región de Los Lagos,2023-11-21,19.1875
Región de Los Lagos,2023-11-28,19.75
Región de Los Lagos,2023-12-05,14.166666666666668
Región de Los Lagos,2023-12-12,16.375
Región de Los Lagos,2023-12-19,12.458333333333332
Región de Los Lagos,2023-12-26,12.541666666666666
Región de Los Lagos,2024-01-02,12.708333333333334
Región de Los Lagos,2024-01-09,13.104166666666668
Región de Los Lagos,2024-01-16,12.979166666666668
Región de Los Lagos,2024-01-23,13.791666666666666
Región de Los Lagos,2024-01-30,15.975378787878789
Región de Los Lagos,2024-02-06,13.333333333333332
Región de Los Lagos,2024-02-13,14.9375
Región de Los Lagos,2024-02-20,13.0625
Región de Los Lagos,2024-02-27,14.125
Región de Los Lagos,2024-03-05,17.625
Región de Los Lagos,2024-03-12,19.333333333333336
Región de Los Lagos,2024-03-19,21.229166666666664
Región de Los Lagos,2024-03-26,21.45833333333333
Región de Los Lagos,2024-04-02,23.25
Región de Los Lagos,2024-04-09,28.833333333333336
Región de Los Lagos,2024-04-16,27.604166666666664
Región de Los Lagos,2024-04-23,26.645833333333336
Región de Los Lagos,2024-04-30,33.25
Región de Los Lagos,2024-05-07,45.58771929824562
Región de Los Lagos,2024-05-14,88.52083333333333
Región de Los Lagos,2024-05-21,101.4375
Región de Los Lagos,2024-05-28,67.08333333333333
Región de Los Lagos,2024-06-04,23.9375
Región de Los Lagos,2024-06-11,21.791666666666668
Región de Los Lagos,2024-06-18,31.833333333333336
Región de Los Lagos,2024-06-25,56.625
Región de Los Lagos,2024-07-02,82.10416666666666
Región de Los Lagos,2024-07-09,43.625
Región de Los Lagos,2024-07-16,36.95833333333333
Región de Los Lagos,2024-07-23,43.6875
Región de Los Lagos,2024-07-30,23.166666666666668
Región de Los Lagos,2024-08-06,61.20833333333333
Región de Los Lagos,2024-08-13,73.77083333333334
Región de Los Lagos,2024-08-20,70.85416666666666
Región de Los Lagos,2024-08-27,34.04487179487179
Región de Los Lagos,2024-09-03,33.55434782608695
Región de Los Lagos,2024-09-10,47.5
Región de Los Lagos,2024-09-17,27.5
Región de Los Lagos,2024-09-24,31.416666666666668
Región de Los Lagos,2024-10-01,30.645833333333336
Región de Los Lagos,2024-10-08,19.875
Región de Los Lagos,2024-10-15,22.479166666666664
Región de Los Lagos,2024-10-22,15.166666666666668
Región de Los Lagos,2024-10-29,15.538690476190478
Región de Los Lagos,2024-11-05,18.25
Región de Los Lagos,2024-11-12,18.089460784313726
Región de Los Lagos,2024-11-19,15.1875
Región de Los Lagos,2024-11-26,17.354166666666664
Región de Los Lagos,2024-12-03,16.3125
Región de Los Lagos,2024-12-10,14.604166666666666
Región de Los Lagos,2024-12-17,14.8125
Región de Los Lagos,2024-12-24,13.833333333333332
Región de Los Lagos,2024-12-31,13.354166666666666
Región de Los Lagos,2025-01-07,12.729166666666668
Región de Los Lagos,2025-01-14,13.520833333333334
Región de Los Lagos,2025-01-21,12.229166666666666
Región de Los Lagos,2025-01-28,12.854166666666668
Región de Los Lagos,2025-02-04,13.208333333333334
Región de Los Lagos,2025-02-11,12.604166666666668
Región de Los Lagos,2025-02-18,12.416666666666666
Región de Los Lagos,2025-02-25,14.041666666666666
Región de Los Lagos,2025-03-04,17.791666666666668
Región de Los Lagos,2025-03-11,17.166666666666664
Región de Los Lagos,2025-03-18,16.145833333333332
Región de Los Lagos,2025-03-25,19.02083333333333
Región de Los Lagos,2025-04-01,27.14583333333333
Región de Los Lagos,2025-04-08,24.458333333333336
Región de Los Lagos,2025-04-15,28.333333333333336
Región de Los Lagos,2025-04-22,31.708333333333336
Región de Los Lagos,2025-04-29,29.20833333333333
Región de Los Lagos,2025-05-06,24.3125
Región de Los Lagos,2025-05-13,24.0
Región de Los Lagos,2025-05-20,54.0
Región de Los Lagos,2025-05-27,85.625
Región de Los Lagos,2025-06-03,67.97916666666667
Región de Los Lagos,2025-06-10,41.375
Región de Los Lagos,2025-06-17,45.89583333333333
Región de Los Lagos,2025-06-24,52.645833333333336
Región de Los Lagos,2025-07-01,52.47916666666667
Región de Los Lagos,2025-07-08,42.64583333333333
Región de Los Lagos,2025-07-15,45.54166666666667
Región de Los Lagos,2025-07-22,48.47916666666666
Región de Los Lagos,2025-07-29,25.145833333333336
Región de Los Lagos,2025-08-05,42.85416666666666
Región de Los Lagos,2025-08-12,76.08333333333334
Región de Los Lagos,2025-08-19,29.4375
Región de Los Lagos,2025-08-26,39.77083333333333
Región de Los Lagos,2025-09-02,33.95833333333333
Región de Los Lagos,2025-09-09,38.36363636363637
Región de Los Lagos,2025-09-16,25.854166666666664
Región de Los Lagos,2025-09-23,33.0625
Región de Los Lagos,2025-09-30,26.979166666666664
Región de Los Lagos,2025-10-07,21.5625
Región de Los Lagos,2025-10-14,22.770833333333336
Región de Los Lagos,2025-10-21,24.541666666666668
Región de Los Lagos,2025-10-28,18.145833333333336
Región de Los Lagos,2025-11-04,17.979166666666668
Región de Los Lagos,2025-11-11,15.854166666666668
Región de Los Lagos,2025-11-18,15.083333333333332
Región de Los Lagos,2025-11-25,14.6875
Región de Los Lagos,2025-12-02,14.416666666666668
Región de Los Lagos,2025-12-09,13.4375
Región de Los Lagos,2025-12-16,14.8125
Región de Los Lagos,2025-12-23,14.375
Región de Los Lagos,2025-12-30,13.916666666666666
Región de Los Ríos,2020-12-29,5.428571462631226
Región de Los Ríos,2021-01-05,5.73913049697876
Región de Los Ríos,2021-01-12,4.304347991943359
Región de Los Ríos,2021-01-19,2.7916667461395264
Región de Los Ríos,2021-01-26,4.25
Región de Los Ríos,2021-02-02,4.26086950302124
Región de Los Ríos,2021-02-09,6.26086950302124
Región de Los Ríos,2021-02-16,4.6086955070495605
Región de Los Ríos,2021-02-23,1.3409090638160706
Región de Los Ríos,2021-03-02,2.82608699798584
Región de Los Ríos,2021-03-09,7.095238208770752
Región de Los Ríos,2021-03-16,4.208333492279053
Región de Los Ríos,2021-03-23,4.875
Región de Los Ríos,2021-03-30,10.0
Región de Los Ríos,2021-04-06,21.636363983154297
Región de Los Ríos,2021-04-13,24.714284896850582
Región de Los Ríos,2021-04-20,29.66666603088379
Región de Los Ríos,2021-04-27,27.11111068725586
Región de Los Ríos,2021-05-04,48.14285659790039
Región de Los Ríos,2021-05-11,95.5999984741211
Región de Los Ríos,2021-05-18,27.77777862548828
Región de Los Ríos,2021-05-25,17.25
Región de Los Ríos,2021-06-01,26.416666984558105
Región de Los Ríos,2021-06-08,20.458333492279053
Región de Los Ríos,2021-06-15,102.0333366394043
Región de Los Ríos,2021-06-22,30.200000762939453
Región de Los Ríos,2021-06-29,38.64285659790039
Región de Los Ríos,2021-07-06,24.799999237060547
Región de Los Ríos,2021-07-13,31.25
Región de Los Ríos,2021-07-20,73.96875
Región de Los Ríos,2021-08-03,39.0
Región de Los Ríos,2021-08-10,26.04166603088379
Región de Los Ríos,2021-08-17,15.708333015441895
Región de Los Ríos,2021-12-14,12.516666889190674
Región de Los Ríos,2021-12-21,13.625
Región de Los Ríos,2021-12-28,13.333333015441896
Región de Los Ríos,2022-01-04,13.833333015441896
Región de Los Ríos,2022-01-11,14.875
Región de Los Ríos,2022-01-18,13.416666984558104
Región de Los Ríos,2022-01-25,15.291666984558104
Región de Los Ríos,2022-02-01,14.041666984558104
Región de Los Ríos,2022-02-08,15.5
Región de Los Ríos,2022-02-15,15.041666984558104
Región de Los Ríos,2022-02-22,15.047618865966797
Región de Los Ríos,2022-03-01,15.625
Región de Los Ríos,2022-03-08,16.08333396911621
Región de Los Ríos,2022-03-15,19.58333396911621
Región de Los Ríos,2022-03-22,24.375
Región de Los Ríos,2022-03-29,31.375
Región de Los Ríos,2022-04-05,41.875
Región de Los Ríos,2022-04-12,42.54166793823242
Región de Los Ríos,2022-04-19,24.375
Región de Los Ríos,2022-04-26,84.45833587646484
Región de Los Ríos,2022-05-03,71.08333587646484
Región de Los Ríos,2022-05-10,80.875
Región de Los Ríos,2022-05-17,63.25
Región de Los Ríos,2022-05-24,93.41666412353516
Región de Los Ríos,2022-05-31,62.58333206176758
Región de Los Ríos,2022-06-07,72.08333587646484
Región de Los Ríos,2022-06-14,53.66666793823242
Región de Los Ríos,2022-06-21,66.75
Región de Los Ríos,2022-06-28,36.95833206176758
Región de Los Ríos,2022-07-05,33.875
Región de Los Ríos,2022-07-12,77.70833587646484
Región de Los Ríos,2022-07-19,43.45833206176758
Región de Los Ríos,2022-07-26,67.58333587646484
Región de Los Ríos,2022-08-02,54.29166793823242
Región de Los Ríos,2022-08-09,37.20833206176758
Región de Los Ríos,2022-08-16,68.70833587646484
Región de Los Ríos,2022-08-23,68.66666412353516
Región de Los Ríos,2022-08-30,47.29166793823242
Región de Los Ríos,2022-09-06,46.16666793823242
Región de Los Ríos,2022-09-13,38.41666793823242
Región de Los Ríos,2022-09-20,34.0
Región de Los Ríos,2022-09-27,23.583333015441895
Región de Los Ríos,2022-10-04,21.479166984558105
Región de Los Ríos,2022-10-11,26.20833396911621
Región de Los Ríos,2022-10-18,21.45833396911621
Región de Los Ríos,2022-10-25,19.91666603088379
Región de Los Ríos,2022-11-01,17.16666603088379
Región de Los Ríos,2022-11-08,17.41666603088379
Región de Los Ríos,2022-11-15,16.95833396911621
Región de Los Ríos,2022-11-22,14.833333015441896
Región de Los Ríos,2022-11-29,14.416666984558104
Región de Los Ríos,2022-12-06,12.541666984558104
Región de Los Ríos,2022-12-13,11.270833015441896
Región de Los Ríos,2023-03-14,20.20833333333333
Región de Los Ríos,2023-03-21,17.0
Región de Los Ríos,2023-03-28,26.33333333333333
Región de Los Ríos,2023-04-04,33.083333333333336
Región de Los Ríos,2023-04-11,22.875
Región de Los Ríos,2023-04-18,27.041666666666668
Región de Los Ríos,2023-04-25,35.6
Región de Los Ríos,2023-05-02,30.625
Región de Los Ríos,2023-05-09,34.66666666666667
Región de Los Ríos,2023-05-16,26.020833333333336
Región de Los Ríos,2023-05-23,19.479166666666664
Región de Los Ríos,2023-05-30,24.1875
Región de Los Ríos,2023-06-06,31.83333333333333
Región de Los Ríos,2023-06-13,37.03333333333333
Región de Los Ríos,2023-06-20,23.416666666666664
Región de Los Ríos,2023-06-27,28.917572463768117
Región de Los Ríos,2023-07-04,24.166666666666664
Región de Los Ríos,2023-07-11,46.24166666666667
Región de Los Ríos,2023-07-18,31.3125
Región de Los Ríos,2023-07-25,31.041666666666668
Región de Los Ríos,2023-08-01,30.020833333333336
Región de Los Ríos,2023-08-08,34.354166666666664
Región de Los Ríos,2023-08-15,26.479166666666664
Región de Los Ríos,2023-08-22,34.25
Región de Los Ríos,2023-08-29,31.857142857142858
Región de Los Ríos,2023-09-05,17.75
Región de Los Ríos,2023-09-12,18.58333333333333
Región de Los Ríos,2023-09-19,24.541666666666668
Región de Los Ríos,2023-09-26,20.83333333333333
Región de Los Ríos,2023-10-03,26.208333015441895
Región de Los Ríos,2023-10-10,23.020833015441895
Región de Los Ríos,2023-10-17,19.25
Región de Los Ríos,2023-10-24,15.357142857142858
Región de Los Ríos,2023-10-31,18.20833333333333
Región de Los Ríos,2023-11-07,18.354166666666664
Región de Los Ríos,2023-11-14,17.895833333333336
Región de Los Ríos,2023-11-21,15.166666666666668
Región de Los Ríos,2023-11-28,14.520833333333334
Región de Los Ríos,2023-12-05,13.020833333333334
Región de Los Ríos,2023-12-12,14.791666666666668
Región de Los Ríos,2023-12-19,14.5
Región de Los Ríos,2023-12-26,14.6875
Región de Los Ríos,2024-01-02,12.895833333333332
Región de Los Ríos,2024-01-09,14.291666666666666
Región de Los Ríos,2024-01-16,15.270833333333334
Región de Los Ríos,2024-01-23,16.354166666666668
Región de Los Ríos,2024-01-30,13.570833333333333
Región de Los Ríos,2024-02-06,13.395833333333334
Región de Los Ríos,2024-02-13,15.354166666666666
Región de Los Ríos,2024-02-20,12.9375
Región de Los Ríos,2024-02-27,12.9375
Región de Los Ríos,2024-03-05,14.541666666666666
Región de Los Ríos,2024-03-12,15.625
Región de Los Ríos,2024-03-19,14.633012820512821
Región de Los Ríos,2024-03-26,16.104166666666668
Región de Los Ríos,2024-04-02,16.979166666666664
Región de Los Ríos,2024-04-09,21.395833333333336
Región de Los Ríos,2024-04-16,22.5
Región de Los Ríos,2024-04-23,18.895833333333336
Región de Los Ríos,2024-04-30,20.354166666666664
Región de Los Ríos,2024-05-07,29.333333333333336
Región de Los Ríos,2024-05-14,45.0
Región de Los Ríos,2024-05-21,49.9375
Región de Los Ríos,2024-05-28,50.9375
Región de Los Ríos,2024-06-04,23.541666666666668
Región de Los Ríos,2024-06-11,16.979166666666664
Región de Los Ríos,2024-06-18,26.125
Región de Los Ríos,2024-06-25,30.270833333333332
Región de Los Ríos,2024-07-02,81.58333333333333
Región de Los Ríos,2024-07-09,50.833333333333336
Región de Los Ríos,2024-07-16,60.75
Región de Los Ríos,2024-07-23,39.87083333333334
Región de Los Ríos,2024-07-30,25.33333333333333
Región de Los Ríos,2024-08-06,56.75
Región de Los Ríos,2024-08-13,69.33333333333333
Región de Los Ríos,2024-08-20,62.458333333333336
Región de Los Ríos,2024-08-27,37.333333333333336
Región de Los Ríos,2024-09-03,51.208333333333336
Región de Los Ríos,2024-09-10,40.75
Región de Los Ríos,2024-09-17,21.875
Región de Los Ríos,2024-09-24,32.875
Región de Los Ríos,2024-10-01,28.791666666666668
Región de Los Ríos,2024-10-08,22.041666666666668
Región de Los Ríos,2024-10-15,16.083333333333332
Región de Los Ríos,2024-10-22,13.395833333333332
Región de Los Ríos,2024-10-29,13.833333333333334
Región de Los Ríos,2024-11-05,14.402777777777777
Región de Los Ríos,2024-11-12,13.770833333333334
Región de Los Ríos,2024-11-19,12.645833333333332
Región de Los Ríos,2024-11-26,12.020833333333332
Región de Los Ríos,2024-12-03,13.0
Región de Los Ríos,2024-12-10,13.125
Región de Los Ríos,2024-12-17,12.6875
Región de Los Ríos,2024-12-24,13.583333333333334
Región de Los Ríos,2024-12-31,12.166666666666668
Región de Los Ríos,2025-01-07,12.5
Región de Los Ríos,2025-01-14,12.0
Región de Los Ríos,2025-01-21,12.0
Región de Los Ríos,2025-01-28,12.416666666666666
Región de Los Ríos,2025-02-04,12.166666666666666
Región de Los Ríos,2025-02-11,13.083333333333334
Región de Los Ríos,2025-02-18,11.916666666666666
Región de Los Ríos,2025-02-25,12.166666666666666
Región de Los Ríos,2025-03-04,14.208333333333334
Región de Los Ríos,2025-03-11,15.5
Región de Los Ríos,2025-03-18,14.083333333333334
Región de Los Ríos,2025-03-25,15.416666666666666
Región de Los Ríos,2025-04-01,25.125
Región de Los Ríos,2025-04-08,28.5
