RegionNombre,Semana,Atenciones_Urg,Temp_Mediana_Semanal,PM25_Mediana_Semanal,Mes,Region_Corta,PM25_Lag1,PM25_Lag2
RM,2020-12-29,3483,21.375,13.3125,12,RM,13.3125,13.3125
RM,2021-01-05,5338,19.3,13.31845235824585,1,RM,13.3125,13.3125
RM,2021-01-12,4956,19.9,12.9347825050354,1,RM,13.31845235824585,13.3125
RM,2021-01-19,4563,21.3,17.208333015441895,1,RM,12.9347825050354,13.31845235824585
RM,2021-01-26,4289,18.9,11.791666984558104,1,RM,17.208333015441895,12.9347825050354
RM,2021-02-02,4279,18.1,15.541666984558104,2,RM,11.791666984558104,17.208333015441895
RM,2021-02-09,4432,18.4,14.9347825050354,2,RM,15.541666984558104,11.791666984558104
RM,2021-02-16,4922,18.4,10.791666984558104,2,RM,14.9347825050354,15.541666984558104
RM,2021-02-23,5890,19.9,13.96818208694458,2,RM,10.791666984558104,14.9347825050354
RM,2021-03-02,7217,21.3,13.181818008422852,3,RM,13.96818208694458,10.791666984558104
RM,2021-03-09,7785,18.75,13.732142925262451,3,RM,13.181818008422852,13.96818208694458
RM,2021-03-16,7633,16.0,9.03043508529663,3,RM,13.732142925262451,13.181818008422852
RM,2021-03-23,6853,16.1,16.33566379547119,3,RM,9.03043508529663,13.732142925262451
RM,2021-03-30,6287,15.1,23.222222328186035,3,RM,16.33566379547119,9.03043508529663
RM,2021-04-06,5703,15.7,12.071428775787354,4,RM,23.222222328186035,16.33566379547119
RM,2021-04-13,5164,16.35,22.91758278438023,4,RM,12.071428775787354,23.222222328186035
RM,2021-04-20,4941,13.85,17.428571701049805,4,RM,22.91758278438023,12.071428775787354
RM,2021-04-27,4764,13.05,33.58461570739746,4,RM,17.428571701049805,22.91758278438023
RM,2021-05-04,5180,12.3,26.857142448425293,5,RM,33.58461570739746,17.428571701049805
RM,2021-05-11,6609,12.2,61.60000038146973,5,RM,26.857142448425293,33.58461570739746
RM,2021-05-18,7353,10.4,39.158729553222656,5,RM,61.60000038146973,26.857142448425293
RM,2021-05-25,8242,10.9,29.416666984558105,5,RM,39.158729553222656,61.60000038146973
RM,2021-06-01,8404,13.3,31.774999618530277,6,RM,29.416666984558105,39.158729553222656
RM,2021-06-08,8171,10.9,42.97142791748047,6,RM,31.774999618530277,29.416666984558105
RM,2021-06-15,7177,8.9,48.70000076293945,6,RM,42.97142791748047,31.774999618530277
RM,2021-06-22,6178,7.6,26.699999809265137,6,RM,48.70000076293945,42.97142791748047
RM,2021-06-29,6313,7.9,57.4761905670166,6,RM,26.699999809265137,48.70000076293945
RM,2021-07-06,5865,7.6,50.66666603088379,7,RM,57.4761905670166,26.699999809265137
RM,2021-07-13,6664,6.2,62.21428680419922,7,RM,50.66666603088379,57.4761905670166
RM,2021-07-20,7076,9.8,57.47500038146973,7,RM,62.21428680419922,50.66666603088379
RM,2021-07-27,7810,9.0,54.16607189178467,7,RM,57.47500038146973,62.21428680419922
RM,2021-08-03,7867,9.2,50.85714340209961,8,RM,54.16607189178467,57.47500038146973
RM,2021-08-10,9088,8.25,49.2901782989502,8,RM,50.85714340209961,54.16607189178467
RM,2021-08-17,9295,10.65,14.272727012634276,8,RM,49.2901782989502,50.85714340209961
RM,2021-08-24,9842,9.7,14.875066588906678,8,RM,14.272727012634276,49.2901782989502
RM,2021-08-31,9867,11.0,15.477406165179083,8,RM,14.875066588906678,14.272727012634276
RM,2021-09-07,10382,10.6,16.079745741451486,9,RM,15.477406165179083,14.875066588906678
RM,2021-09-14,10666,11.85,16.68208531772389,9,RM,16.079745741451486,15.477406165179083
RM,2021-09-21,12408,13.6,17.284424893996295,9,RM,16.68208531772389,16.079745741451486
RM,2021-09-28,12062,12.75,17.886764470268698,9,RM,17.284424893996295,16.68208531772389
RM,2021-10-05,12491,13.95,18.4891040465411,10,RM,17.886764470268698,17.284424893996295
RM,2021-10-12,14052,13.8,19.091443622813504,10,RM,18.4891040465411,17.886764470268698
RM,2021-10-19,14681,15.0,19.693783199085907,10,RM,19.091443622813504,18.4891040465411
RM,2021-10-26,14738,18.9,20.296122775358313,10,RM,19.693783199085907,19.091443622813504
RM,2021-11-02,16102,16.1,20.898462351630716,11,RM,20.296122775358313,19.693783199085907
RM,2021-11-09,15036,17.0,21.50080192790312,11,RM,20.898462351630716,20.296122775358313
RM,2021-11-16,14632,18.8,22.10314150417552,11,RM,21.50080192790312,20.898462351630716
RM,2021-11-23,13034,19.8,22.705481080447925,11,RM,22.10314150417552,21.50080192790312
RM,2021-11-30,11816,18.1,23.30782065672033,11,RM,22.705481080447925,22.10314150417552
RM,2021-12-07,11165,17.5,23.910160232992734,12,RM,23.30782065672033,22.705481080447925
RM,2021-12-14,11113,19.4,24.512499809265137,12,RM,23.910160232992734,23.30782065672033
RM,2021-12-21,13261,21.15,27.416666984558105,12,RM,24.512499809265137,23.910160232992734
RM,2021-12-28,15880,20.450000000000003,23.0,12,RM,27.416666984558105,24.512499809265137
RM,2022-01-04,18731,21.3,22.29166603088379,1,RM,23.0,27.416666984558105
RM,2022-01-11,17428,21.4,20.666666984558105,1,RM,22.29166603088379,23.0
RM,2022-01-18,17687,18.8,19.66666603088379,1,RM,20.666666984558105,22.29166603088379
RM,2022-01-25,18642,19.3,22.3125,1,RM,19.66666603088379,20.666666984558105
RM,2022-02-01,15112,20.15,22.08333301544189,2,RM,22.3125,19.66666603088379
RM,2022-02-08,13331,20.55,28.33333301544189,2,RM,22.08333301544189,22.3125
RM,2022-02-15,10381,19.8,27.375,2,RM,28.33333301544189,22.08333301544189
RM,2022-02-22,9670,19.6,19.125,2,RM,27.375,28.33333301544189
RM,2022-03-01,9852,20.0,23.47916603088379,3,RM,19.125,27.375
RM,2022-03-08,17355,20.0,24.75,3,RM,23.47916603088379,19.125
RM,2022-03-15,23412,18.3,30.375,3,RM,24.75,23.47916603088379
RM,2022-03-22,23799,16.45,22.0,3,RM,30.375,24.75
RM,2022-03-29,21626,16.3,26.22916603088379,3,RM,22.0,30.375
RM,2022-04-05,21872,17.799999999999997,28.479166984558105,4,RM,26.22916603088379,22.0
RM,2022-04-12,22262,13.95,34.08333396911621,4,RM,28.479166984558105,26.22916603088379
RM,2022-04-19,24965,14.3,32.97916603088379,4,RM,34.08333396911621,28.479166984558105
RM,2022-04-26,23968,12.55,41.08333396911621,4,RM,32.97916603088379,34.08333396911621
RM,2022-05-03,27352,12.45,49.60416793823242,5,RM,41.08333396911621,32.97916603088379
RM,2022-05-10,31944,12.8,63.86956596374512,5,RM,49.60416793823242,41.08333396911621
RM,2022-05-17,36166,11.3,55.16666603088379,5,RM,63.86956596374512,49.60416793823242
RM,2022-05-24,36533,8.0,66.47916793823242,5,RM,55.16666603088379,63.86956596374512
RM,2022-05-31,38054,8.9,38.27083396911621,5,RM,66.47916793823242,55.16666603088379
RM,2022-06-07,40737,8.9,66.125,6,RM,38.27083396911621,66.47916793823242
RM,2022-06-14,36120,7.55,71.22916412353516,6,RM,66.125,38.27083396911621
RM,2022-06-21,37963,7.35,57.3125,6,RM,71.22916412353516,66.125
RM,2022-06-28,29610,7.8,44.97916603088379,6,RM,57.3125,71.22916412353516
RM,2022-07-05,23985,6.6,42.01425552368164,7,RM,44.97916603088379,57.3125
RM,2022-07-12,20707,6.3,33.125,7,RM,42.01425552368164,44.97916603088379
RM,2022-07-19,21949,8.8,57.95833396911621,7,RM,33.125,42.01425552368164
RM,2022-07-26,23247,9.0,47.25,7,RM,57.95833396911621,33.125
RM,2022-08-02,27644,7.8,44.22916793823242,8,RM,47.25,57.95833396911621
RM,2022-08-09,33200,9.0,41.75,8,RM,44.22916793823242,47.25
RM,2022-08-16,34624,9.6,38.04166793823242,8,RM,41.75,44.22916793823242
RM,2022-08-23,33700,11.7,55.83333396911621,8,RM,38.04166793823242,41.75
RM,2022-08-30,31347,10.7,43.41666793823242,8,RM,55.83333396911621,38.04166793823242
RM,2022-09-06,29584,10.1,31.10416603088379,9,RM,43.41666793823242,55.83333396911621
RM,2022-09-13,25169,10.85,29.89583301544189,9,RM,31.10416603088379,43.41666793823242
RM,2022-09-20,31591,10.9,21.95833301544189,9,RM,29.89583301544189,31.10416603088379
RM,2022-09-27,27695,13.6,29.625,9,RM,21.95833301544189,29.89583301544189
RM,2022-10-04,32558,14.1,21.04166603088379,10,RM,29.625,21.95833301544189
RM,2022-10-11,40227,15.55,24.39583301544189,10,RM,21.04166603088379,29.625
RM,2022-10-18,41737,15.2,21.166666984558105,10,RM,24.39583301544189,21.04166603088379
RM,2022-10-25,42474,15.6,19.58333301544189,10,RM,21.166666984558105,24.39583301544189
RM,2022-11-01,49356,17.6,24.416666984558105,11,RM,19.58333301544189,21.166666984558105
RM,2022-11-08,41691,14.7,18.1875,11,RM,24.416666984558105,19.58333301544189
RM,2022-11-15,38593,20.05,21.6875,11,RM,18.1875,24.416666984558105
RM,2022-11-22,34329,21.1,23.916666984558105,11,RM,21.6875,18.1875
RM,2022-11-29,28969,19.3,22.125,11,RM,23.916666984558105,21.6875
RM,2022-12-06,26621,22.35,20.75,12,RM,22.125,23.916666984558105
RM,2022-12-13,24610,21.7,24.4375,12,RM,20.75,22.125
RM,2022-12-20,23015,20.4,20.619047164916992,12,RM,24.4375,20.75
RM,2022-12-27,21740,20.4,25.4375,12,RM,20.619047164916992,24.4375
RM,2023-01-03,21223,21.4,22.3125,1,RM,25.4375,20.619047164916992
RM,2023-01-10,17305,20.1,21.875,1,RM,22.3125,25.4375
RM,2023-01-17,15477,20.65,24.42559523809524,1,RM,21.875,22.3125
RM,2023-01-24,14689,22.1,22.39583333333333,1,RM,24.42559523809524,21.875
RM,2023-01-31,13719,22.2,22.892857142857142,1,RM,22.39583333333333,24.42559523809524
RM,2023-02-07,14635,22.9,20.5,2,RM,22.892857142857142,22.39583333333333
RM,2023-02-14,16236,21.950000000000003,22.90773809523809,2,RM,20.5,22.892857142857142
RM,2023-02-21,17653,21.5,23.08705357142857,2,RM,22.90773809523809,20.5
RM,2023-02-28,19904,22.1,23.266369047619044,2,RM,23.08705357142857,22.90773809523809
RM,2023-03-07,30487,20.4,23.445684523809522,3,RM,23.266369047619044,23.08705357142857
RM,2023-03-14,41551,20.3,23.625,3,RM,23.445684523809522,23.266369047619044
RM,2023-03-21,38431,22.0,28.666666666666664,3,RM,23.625,23.445684523809522
RM,2023-03-28,35269,20.0,27.625,3,RM,28.666666666666664,23.625
RM,2023-04-04,36369,19.2,28.166666666666668,4,RM,27.625,28.666666666666664
RM,2023-04-11,37941,14.75,24.041666666666668,4,RM,28.166666666666668,27.625
RM,2023-04-18,45415,14.35,31.041666666666668,4,RM,24.041666666666668,28.166666666666668
RM,2023-04-25,47671,13.75,36.625,4,RM,31.041666666666668,24.041666666666668
RM,2023-05-02,54772,10.2,57.083333333333336,5,RM,36.625,31.041666666666668
RM,2023-05-09,60036,15.0,46.520833333333336,5,RM,57.083333333333336,36.625
RM,2023-05-16,59904,11.9,39.583333333333336,5,RM,46.520833333333336,57.083333333333336
RM,2023-05-23,56123,10.7,44.333333333333336,5,RM,39.583333333333336,46.520833333333336
RM,2023-05-30,55322,12.4,54.66666666666666,5,RM,44.333333333333336,39.583333333333336
RM,2023-06-06,47064,11.6,42.4375,6,RM,54.66666666666666,44.333333333333336
RM,2023-06-13,42486,10.6,62.21739130434783,6,RM,42.4375,54.66666666666666
RM,2023-06-20,33629,12.4,33.583333333333336,6,RM,62.21739130434783,42.4375
RM,2023-06-27,27253,9.2,47.333333333333336,6,RM,33.583333333333336,62.21739130434783
RM,2023-07-04,23886,9.1,43.5,7,RM,47.333333333333336,33.583333333333336
RM,2023-07-11,21642,9.05,39.85833333333333,7,RM,43.5,47.333333333333336
RM,2023-07-18,23785,11.1,48.66666666666666,7,RM,39.85833333333333,43.5
RM,2023-07-25,28760,11.7,53.25,7,RM,48.66666666666666,39.85833333333333
RM,2023-08-01,32646,12.7,45.333333333333336,8,RM,53.25,48.66666666666666
RM,2023-08-08,34439,12.1,40.875,8,RM,45.333333333333336,53.25
RM,2023-08-15,33823,11.65,25.20833333333333,8,RM,40.875,45.333333333333336
RM,2023-08-22,30151,9.6,27.354166666666664,8,RM,25.20833333333333,40.875
RM,2023-08-29,31811,11.7,29.916666666666668,8,RM,27.354166666666664,25.20833333333333
RM,2023-09-05,33036,11.55,31.77083333333333,9,RM,29.916666666666668,27.354166666666664
RM,2023-09-12,33816,10.9,26.08333333333333,9,RM,31.77083333333333,29.916666666666668
RM,2023-09-19,43406,12.3,31.45833333333333,9,RM,26.08333333333333,31.77083333333333
RM,2023-09-26,40422,12.1,26.375,9,RM,31.45833333333333,26.08333333333333
RM,2023-10-03,41895,12.0,23.66666603088379,10,RM,26.375,31.45833333333333
RM,2023-10-10,44401,14.45,25.41666603088379,10,RM,23.66666603088379,26.375
RM,2023-10-17,43623,14.6,28.08333396911621,10,RM,25.41666603088379,23.66666603088379
RM,2023-10-24,41072,12.6,25.991666984558105,10,RM,28.08333396911621,25.41666603088379
RM,2023-10-31,38081,15.4,23.9,10,RM,25.991666984558105,28.08333396911621
RM,2023-11-07,35873,15.0,17.666666666666664,11,RM,23.9,25.991666984558105
RM,2023-11-14,36096,14.2,19.259259259259256,11,RM,17.666666666666664,23.9
RM,2023-11-21,34660,18.0,20.85185185185185,11,RM,19.259259259259256,17.666666666666664
RM,2023-11-28,31807,17.8,22.444444444444443,11,RM,20.85185185185185,19.259259259259256
RM,2023-12-05,31130,20.4,28.3125,12,RM,22.444444444444443,20.85185185185185
RM,2023-12-12,27994,19.15,20.4,12,RM,28.3125,22.444444444444443
RM,2023-12-19,25097,20.75,25.5,12,RM,20.4,28.3125
RM,2023-12-26,23630,19.45,22.166666666666668,12,RM,25.5,20.4
RM,2024-01-02,21028,20.85,21.4375,1,RM,22.166666666666668,25.5
RM,2024-01-09,18332,21.3,21.45833333333333,1,RM,21.4375,22.166666666666668
RM,2024-01-16,17022,23.6,24.375,1,RM,21.45833333333333,21.4375
RM,2024-01-23,16745,23.7,23.52083333333333,1,RM,24.375,21.45833333333333
RM,2024-01-30,16957,25.25,28.3,1,RM,23.52083333333333,24.375
RM,2024-02-06,17676,23.1,21.5,2,RM,28.3,23.52083333333333
RM,2024-02-13,16511,22.3,24.20833333333333,2,RM,21.5,28.3
RM,2024-02-20,15671,20.15,20.33333333333333,2,RM,24.20833333333333,21.5
RM,2024-02-27,16219,22.1,21.83333333333333,2,RM,20.33333333333333,24.20833333333333
RM,2024-03-05,21303,19.2,21.45833333333333,3,RM,21.83333333333333,20.33333333333333
RM,2024-03-12,36640,19.2,21.9375,3,RM,21.45833333333333,21.83333333333333
RM,2024-03-19,40416,21.4,23.692307692307693,3,RM,21.9375,21.45833333333333
RM,2024-03-26,32512,20.9,25.75,3,RM,23.692307692307693,21.9375
RM,2024-04-02,33850,17.4,25.714285714285715,4,RM,25.75,23.692307692307693
RM,2024-04-09,34830,14.3,25.58333333333333,4,RM,25.714285714285715,25.75
RM,2024-04-16,43036,16.2,29.375,4,RM,25.58333333333333,25.714285714285715
RM,2024-04-23,50063,12.65,25.958333333333336,4,RM,29.375,25.58333333333333
RM,2024-04-30,58482,10.4,29.375,4,RM,25.958333333333336,29.375
RM,2024-05-07,62558,7.2,42.79166666666666,5,RM,29.375,25.958333333333336
RM,2024-05-14,68367,6.8,50.0,5,RM,42.79166666666666,29.375
RM,2024-05-21,61761,9.0,32.875,5,RM,50.0,42.79166666666666
RM,2024-05-28,43250,11.4,61.625,5,RM,32.875,50.0
RM,2024-06-04,37758,11.5,51.583333333333336,6,RM,61.625,32.875
RM,2024-06-11,30040,9.75,39.75,6,RM,51.583333333333336,61.625
RM,2024-06-18,25085,7.9,21.729166666666664,6,RM,39.75,51.583333333333336
RM,2024-06-25,22664,8.55,49.54166666666666,6,RM,21.729166666666664,39.75
RM,2024-07-02,22762,6.65,54.395833333333336,7,RM,49.54166666666666,21.729166666666664
RM,2024-07-09,25073,5.85,70.875,7,RM,54.395833333333336,49.54166666666666
RM,2024-07-16,34574,9.7,56.04166666666666,7,RM,70.875,54.395833333333336
RM,2024-07-23,39290,8.2,55.66666666666666,7,RM,56.04166666666666,70.875
RM,2024-07-30,36480,9.4,41.5,7,RM,55.66666666666666,56.04166666666666
RM,2024-08-06,39489,8.1,40.25,8,RM,41.5,55.66666666666666
RM,2024-08-13,39717,10.0,46.266666666666666,8,RM,40.25,41.5
RM,2024-08-20,38551,7.7,28.479166666666664,8,RM,46.266666666666666,40.25
RM,2024-08-27,36571,10.55,33.5,8,RM,28.479166666666664,46.266666666666666
RM,2024-09-03,37975,11.4,31.45833333333333,9,RM,33.5,28.479166666666664
RM,2024-09-10,36663,13.0,27.75,9,RM,31.45833333333333,33.5
RM,2024-09-17,36768,11.5,24.70833333333333,9,RM,27.75,31.45833333333333
RM,2024-09-24,35704,12.85,25.95833333333333,9,RM,24.70833333333333,27.75
RM,2024-10-01,33630,16.75,23.916666666666668,10,RM,25.95833333333333,24.70833333333333
RM,2024-10-08,35353,13.3,24.625,10,RM,23.916666666666668,25.95833333333333
RM,2024-10-15,37865,16.3,23.395833333333336,10,RM,24.625,23.916666666666668
RM,2024-10-22,37409,16.25,21.041666666666668,10,RM,23.395833333333336,24.625
RM,2024-10-29,36856,15.2,20.583333333333336,10,RM,21.041666666666668,23.395833333333336
RM,2024-11-05,35966,18.2,20.1875,11,RM,20.583333333333336,21.041666666666668
RM,2024-11-12,34739,17.3,22.041666666666668,11,RM,20.1875,20.583333333333336
RM,2024-11-19,35131,18.4,20.0,11,RM,22.041666666666668,20.1875
RM,2024-11-26,34663,17.25,17.916666666666664,11,RM,20.0,22.041666666666668
RM,2024-12-03,34239,17.0,20.166666666666668,12,RM,17.916666666666664,20.0
RM,2024-12-10,28718,19.9,22.416666666666668,12,RM,20.166666666666668,17.916666666666664
RM,2024-12-17,23618,22.0,24.791666666666668,12,RM,22.416666666666668,20.166666666666668
RM,2024-12-24,21176,20.9,21.70833333333333,12,RM,24.791666666666668,22.416666666666668
RM,2024-12-31,16640,21.25,21.416666666666668,12,RM,21.70833333333333,24.791666666666668
RM,2025-01-07,13468,21.2,20.33333333333333,1,RM,21.416666666666668,21.70833333333333
RM,2025-01-14,12281,21.6,18.45833333333333,1,RM,20.33333333333333,21.416666666666668
RM,2025-01-21,11716,21.9,21.45833333333333,1,RM,18.45833333333333,20.33333333333333
RM,2025-01-28,11358,22.55,20.854166666666664,1,RM,21.45833333333333,18.45833333333333
RM,2025-02-04,11144,23.3,21.25,2,RM,20.854166666666664,21.45833333333333
RM,2025-02-11,12143,20.3,24.375,2,RM,21.25,20.854166666666664
RM,2025-02-18,13090,21.9,22.25,2,RM,24.375,21.25
RM,2025-02-25,12980,20.2,19.916666666666668,2,RM,22.25,24.375
RM,2025-03-04,18053,20.1,19.166666666666668,3,RM,19.916666666666668,22.25
RM,2025-03-11,31230,20.4,24.291666666666668,3,RM,19.166666666666668,19.916666666666668
RM,2025-03-18,37888,18.9,23.75,3,RM,24.291666666666668,19.166666666666668
RM,2025-03-25,33198,15.2,24.145833333333336,3,RM,23.75,24.291666666666668
RM,2025-04-01,33733,15.5,26.895833333333336,4,RM,24.145833333333336,23.75
RM,2025-04-08,33689,14.3,29.666666666666668,4,RM,26.895833333333336,24.145833333333336
RM,2025-04-15,38374,15.0,29.416666666666664,4,RM,29.666666666666668,26.895833333333336
RM,2025-04-22,39539,15.6,29.479166666666664,4,RM,29.416666666666664,29.666666666666668
RM,2025-04-29,41748,13.0,40.0625,4,RM,29.479166666666664,29.416666666666664
RM,2025-05-06,38857,11.8,42.35416666666666,5,RM,40.0625,29.479166666666664
RM,2025-05-13,42031,11.3,54.625,5,RM,42.35416666666666,40.0625
RM,2025-05-20,43369,12.8,44.70833333333333,5,RM,54.625,42.35416666666666
RM,2025-05-27,42380,10.3,46.20833333333333,5,RM,44.70833333333333,54.625
RM,2025-06-03,44100,9.8,71.91666666666667,6,RM,46.20833333333333,44.70833333333333
RM,2025-06-10,39628,8.1,40.875,6,RM,71.91666666666667,46.20833333333333
RM,2025-06-17,37055,6.9,43.02083333333333,6,RM,40.875,71.91666666666667
RM,2025-06-24,29324,6.6,54.04166666666667,6,RM,43.02083333333333,40.875
RM,2025-07-01,25765,11.0,49.16666666666667,7,RM,54.04166666666667,43.02083333333333
RM,2025-07-08,24944,7.65,61.64583333333333,7,RM,49.16666666666667,54.04166666666667
RM,2025-07-15,32266,11.05,64.22916666666666,7,RM,61.64583333333333,49.16666666666667
RM,2025-07-22,37249,9.5,55.66666666666666,7,RM,64.22916666666666,61.64583333333333
RM,2025-07-29,36488,10.7,33.60416666666667,7,RM,55.66666666666666,64.22916666666666
RM,2025-08-05,39446,11.2,42.25,8,RM,33.60416666666667,55.66666666666666
RM,2025-08-12,41730,11.9,33.458333333333336,8,RM,42.25,33.60416666666667
RM,2025-08-19,36864,9.95,23.041666666666668,8,RM,33.458333333333336,42.25
RM,2025-08-26,35450,10.35,36.708333333333336,8,RM,23.041666666666668,33.458333333333336
RM,2025-09-02,36601,10.15,32.94746376811594,9,RM,36.708333333333336,23.041666666666668
RM,2025-09-09,39262,13.35,25.20833333333333,9,RM,32.94746376811594,36.708333333333336
RM,2025-09-16,35986,12.25,27.5625,9,RM,25.20833333333333,32.94746376811594
RM,2025-09-23,35562,14.3,26.14583333333333,9,RM,27.5625,25.20833333333333
RM,2025-09-30,33286,15.7,21.416666666666664,9,RM,26.14583333333333,27.5625
RM,2025-10-07,38698,15.3,22.458333333333336,10,RM,21.416666666666664,26.14583333333333
RM,2025-10-14,39784,16.5,24.375,10,RM,22.458333333333336,21.416666666666664
RM,2025-10-21,42015,15.9,23.10714285714285,10,RM,24.375,22.458333333333336
RM,2025-10-28,39852,17.15,20.645833333333336,10,RM,23.10714285714285,24.375
RM,2025-11-04,37980,15.0,19.166666666666668,11,RM,20.645833333333336,23.10714285714285
RM,2025-11-11,35420,18.2,20.708333333333336,11,RM,19.166666666666668,20.645833333333336
RM,2025-11-18,31249,20.0,21.895833333333336,11,RM,20.708333333333336,19.166666666666668
RM,2025-11-25,26440,17.200000000000003,19.041666666666664,11,RM,21.895833333333336,20.708333333333336
RM,2025-12-02,23378,20.6,20.604166666666664,12,RM,19.041666666666664,21.895833333333336
RM,2025-12-09,21268,18.200000000000003,18.354166666666664,12,RM,20.604166666666664,19.041666666666664
RM,2025-12-16,19803,20.2,19.791666666666664,12,RM,18.354166666666664,20.604166666666664
RM,2025-12-23,19108,21.5,20.5,12,RM,19.791666666666664,18.354166666666664
RM,2025-12-30,3881,24.125,24.70833333333333,12,RM,20.5,19.791666666666664
Aysén,2020-12-29,120,13.525,6.7028985023498535,12,Aysén,6.7028985023498535,6.7028985023498535
Aysén,2021-01-05,216,11.95,5.842105388641357,1,Aysén,6.7028985023498535,6.7028985023498535
Aysén,2021-01-12,166,13.65,5.333333492279053,1,Aysén,5.842105388641357,6.7028985023498535
Aysén,2021-01-19,164,16.0,4.0,1,Aysén,5.333333492279053,5.842105388641357
Aysén,2021-01-26,98,11.2,7.190476417541504,1,Aysén,4.0,5.333333492279053
Aysén,2021-02-02,72,18.1,5.5652174949646,2,Aysén,7.190476417541504,4.0
Aysén,2021-02-09,91,14.4,5.041666507720947,2,Aysén,5.5652174949646,7.190476417541504
Aysén,2021-02-16,63,11.6,5.291666507720947,2,Aysén,5.041666507720947,5.5652174949646
Aysén,2021-02-23,76,16.1,3.738095283508301,2,Aysén,5.291666507720947,5.041666507720947
Aysén,2021-03-02,95,14.6,7.181818008422852,3,Aysén,3.738095283508301,5.291666507720947
Aysén,2021-03-09,124,12.4,9.65217399597168,3,Aysén,7.181818008422852,3.738095283508301
Aysén,2021-03-16,97,11.0,12.947368621826172,3,Aysén,9.65217399597168,7.181818008422852
Aysén,2021-03-23,143,12.15,11.954545021057127,3,Aysén,12.947368621826172,9.65217399597168
Aysén,2021-03-30,177,12.7,15.800000190734863,3,Aysén,11.954545021057127,12.947368621826172
Aysén,2021-04-06,164,10.7,19.83333396911621,4,Aysén,15.800000190734863,11.954545021057127
Aysén,2021-04-13,181,10.6,26.714284896850582,4,Aysén,19.83333396911621,15.800000190734863
Aysén,2021-04-20,203,9.2,35.42856979370117,4,Aysén,26.714284896850582,19.83333396911621
Aysén,2021-04-27,161,9.35,27.5,4,Aysén,35.42856979370117,26.714284896850582
Aysén,2021-05-04,170,3.75,63.66666793823242,5,Aysén,27.5,35.42856979370117
Aysén,2021-05-11,158,4.4,56.75,5,Aysén,63.66666793823242,27.5
Aysén,2021-05-18,152,6.6,71.69643020629883,5,Aysén,56.75,63.66666793823242
Aysén,2021-05-25,141,5.75,32.0,5,Aysén,71.69643020629883,56.75
Aysén,2021-06-01,158,5.85,44.5,6,Aysén,32.0,71.69643020629883
Aysén,2021-06-08,134,4.6,47.04166603088379,6,Aysén,44.5,32.0
Aysén,2021-06-15,102,0.5,92.0,6,Aysén,47.04166603088379,44.5
Aysén,2021-06-22,86,1.65,46.400001525878906,6,Aysén,92.0,47.04166603088379
Aysén,2021-06-29,95,6.55,31.41666603088379,6,Aysén,46.400001525878906,92.0
Aysén,2021-07-06,88,5.65,60.59999847412109,7,Aysén,31.41666603088379,46.400001525878906
Aysén,2021-07-13,76,4.9,42.6363639831543,7,Aysén,60.59999847412109,31.41666603088379
Aysén,2021-07-20,130,5.1,32.5113639831543,7,Aysén,42.6363639831543,60.59999847412109
Aysén,2021-07-27,106,4.35,30.636634826660156,7,Aysén,32.5113639831543,42.6363639831543
Aysén,2021-08-03,169,4.7,28.761905670166016,8,Aysén,30.636634826660156,32.5113639831543
Aysén,2021-08-10,208,5.0,52.33333206176758,8,Aysén,28.761905670166016,30.636634826660156
Aysén,2021-08-17,311,3.4,36.02083396911621,8,Aysén,52.33333206176758,28.761905670166016
Aysén,2021-08-24,321,3.2,34.81617708767162,8,Aysén,36.02083396911621,52.33333206176758
Aysén,2021-08-31,285,6.8,33.61152020622702,8,Aysén,34.81617708767162,36.02083396911621
Aysén,2021-09-07,246,5.8,32.40686332478243,9,Aysén,33.61152020622702,34.81617708767162
Aysén,2021-09-14,228,7.5,31.202206443337833,9,Aysén,32.40686332478243,33.61152020622702
Aysén,2021-09-21,241,8.65,29.997549561893237,9,Aysén,31.202206443337833,32.40686332478243
Aysén,2021-09-28,179,7.1,28.792892680448645,9,Aysén,29.997549561893237,31.202206443337833
Aysén,2021-10-05,158,9.7,27.58823579900405,10,Aysén,28.792892680448645,29.997549561893237
Aysén,2021-10-12,204,8.5,26.383578917559454,10,Aysén,27.58823579900405,28.792892680448645
Aysén,2021-10-19,234,7.300000000000001,25.178922036114862,10,Aysén,26.383578917559454,27.58823579900405
Aysén,2021-10-26,311,11.25,23.974265154670267,10,Aysén,25.178922036114862,26.383578917559454
Aysén,2021-11-02,331,10.2,22.76960827322567,11,Aysén,23.974265154670267,25.178922036114862
Aysén,2021-11-09,305,10.8,21.56495139178108,11,Aysén,22.76960827322567,23.974265154670267
Aysén,2021-11-16,258,11.7,20.360294510336484,11,Aysén,21.56495139178108,22.76960827322567
Aysén,2021-11-23,265,11.4,19.15563762889189,11,Aysén,20.360294510336484,21.56495139178108
Aysén,2021-11-30,197,11.5,17.950980747447296,11,Aysén,19.15563762889189,20.360294510336484
Aysén,2021-12-07,251,15.45,16.7463238660027,12,Aysén,17.950980747447296,19.15563762889189
Aysén,2021-12-14,259,15.6,15.541666984558104,12,Aysén,16.7463238660027,17.950980747447296
Aysén,2021-12-21,244,16.1,15.416666984558104,12,Aysén,15.541666984558104,16.7463238660027
Aysén,2021-12-28,209,10.9,17.25,12,Aysén,15.416666984558104,15.541666984558104
Aysén,2022-01-04,233,15.1,15.083333015441896,1,Aysén,17.25,15.416666984558104
